,id,shelf,shelf_name,division,book,book_name,page,path,formula,tabulated,num_n,num_k,wl_n_min,wl_n_max,wl_k_min,wl_k_max
1325,1325,glass,GLASS - glasses,Optical glass - HOYA,HOYA-BaCD,HOYA - BaCD (Dense barium crown),BACD11,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/BACD11.yml,3,,0,0,0.29,1.55,0.0,inf
1326,1326,glass,GLASS - glasses,Optical glass - HOYA,HOYA-BaCD,HOYA - BaCD (Dense barium crown),BACD14,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/BACD14.yml,3,,0,0,0.29,1.55,0.0,inf
1327,1327,glass,GLASS - glasses,Optical glass - HOYA,HOYA-BaCD,HOYA - BaCD (Dense barium crown),BACD15,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/BACD15.yml,3,,0,0,0.28,1.55,0.0,inf
1328,1328,glass,GLASS - glasses,Optical glass - HOYA,HOYA-BaCD,HOYA - BaCD (Dense barium crown),BACD16,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/BACD16.yml,3,,0,0,0.28,1.55,0.0,inf
1329,1329,glass,GLASS - glasses,Optical glass - HOYA,HOYA-BaCD,HOYA - BaCD (Dense barium crown),BACD18,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/BACD18.yml,3,,0,0,0.32,1.55,0.0,inf
1330,1330,glass,GLASS - glasses,Optical glass - HOYA,HOYA-BaCD,HOYA - BaCD (Dense barium crown),E-BACD10,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-BACD10.yml,3,,0,0,0.28,1.55,0.0,inf
1331,1331,glass,GLASS - glasses,Optical glass - HOYA,HOYA-BaCD,HOYA - BaCD (Dense barium crown),M-BACD12,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/M-BACD12.yml,3,,0,0,0.28,0.7,0.0,inf
1332,1332,glass,GLASS - glasses,Optical glass - HOYA,HOYA-BaCD,HOYA - BaCD (Dense barium crown),M-BACD15,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/M-BACD15.yml,3,,0,0,0.28,1.55,0.0,inf
1333,1333,glass,GLASS - glasses,Optical glass - HOYA,HOYA-BaCD,HOYA - BaCD (Dense barium crown),M-BACD5N,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/M-BACD5N.yml,3,,0,0,0.28,1.55,0.0,inf
1334,1334,glass,GLASS - glasses,Optical glass - HOYA,HOYA-BaCED,HOYA - BaCED (Extra dense barium crown),BACED5,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/BACED5.yml,3,,0,0,0.32,1.55,0.0,inf
1335,1335,glass,GLASS - glasses,Optical glass - HOYA,HOYA-BaCED,HOYA - BaCED (Extra dense barium crown),E-BACED20,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-BACED20.yml,3,,0,0,0.28,1.55,0.0,inf
1336,1336,glass,GLASS - glasses,Optical glass - HOYA,HOYA-LaCL,HOYA - LaCL (Light lanthanum crown),LACL60,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/LACL60.yml,3,,0,0,0.28,1.55,0.0,inf
1337,1337,glass,GLASS - glasses,Optical glass - HOYA,HOYA-LaC,HOYA - LaC (Lanthanum crown),LAC7,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/LAC7.yml,3,,0,0,0.28,1.55,0.0,inf
1338,1338,glass,GLASS - glasses,Optical glass - HOYA,HOYA-LaC,HOYA - LaC (Lanthanum crown),LAC8,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/LAC8.yml,3,,0,0,0.28,1.55,0.0,inf
1339,1339,glass,GLASS - glasses,Optical glass - HOYA,HOYA-LaC,HOYA - LaC (Lanthanum crown),LAC9,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/LAC9.yml,3,,0,0,0.28,1.55,0.0,inf
1340,1340,glass,GLASS - glasses,Optical glass - HOYA,HOYA-LaC,HOYA - LaC (Lanthanum crown),LAC10,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/LAC10.yml,3,,0,0,0.29,1.55,0.0,inf
1341,1341,glass,GLASS - glasses,Optical glass - HOYA,HOYA-LaC,HOYA - LaC (Lanthanum crown),LAC12,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/LAC12.yml,3,,0,0,0.29,1.55,0.0,inf
1342,1342,glass,GLASS - glasses,Optical glass - HOYA,HOYA-LaC,HOYA - LaC (Lanthanum crown),LAC13,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/LAC13.yml,3,,0,0,0.29,1.55,0.0,inf
1343,1343,glass,GLASS - glasses,Optical glass - HOYA,HOYA-LaC,HOYA - LaC (Lanthanum crown),LAC14,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/LAC14.yml,3,,0,0,0.28,1.55,0.0,inf
1344,1344,glass,GLASS - glasses,Optical glass - HOYA,HOYA-LaC,HOYA - LaC (Lanthanum crown),M-LAC130,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/M-LAC130.yml,3,,0,0,0.28,0.7,0.0,inf
1345,1345,glass,GLASS - glasses,Optical glass - HOYA,HOYA-TaC,HOYA - TaC (Tantalum crown),TAC2,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/TAC2.yml,3,,0,0,0.28,1.55,0.0,inf
1346,1346,glass,GLASS - glasses,Optical glass - HOYA,HOYA-TaC,HOYA - TaC (Tantalum crown),TAC4,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/TAC4.yml,3,,0,0,0.28,1.55,0.0,inf
1347,1347,glass,GLASS - glasses,Optical glass - HOYA,HOYA-TaC,HOYA - TaC (Tantalum crown),TAC6,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/TAC6.yml,3,,0,0,0.28,1.55,0.0,inf
1348,1348,glass,GLASS - glasses,Optical glass - HOYA,HOYA-TaC,HOYA - TaC (Tantalum crown),TAC8,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/TAC8.yml,3,,0,0,0.28,1.55,0.0,inf
1349,1349,glass,GLASS - glasses,Optical glass - HOYA,HOYA-CF,HOYA - CF (Crown flint),E-CF6,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-CF6.yml,3,,0,0,0.33,1.55,0.0,inf
1350,1350,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FEL,HOYA - FEL (Extra light flint),E-FEL1,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-FEL1.yml,3,,0,0,0.34,1.55,0.0,inf
1351,1351,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FEL,HOYA - FEL (Extra light flint),E-FEL2,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-FEL2.yml,3,,0,0,0.34,1.55,0.0,inf
1352,1352,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FEL,HOYA - FEL (Extra light flint),E-FEL6,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-FEL6.yml,3,,0,0,0.33,1.55,0.0,inf
1353,1353,glass,GLASS - glasses,Optical glass - HOYA,HOYA-BaF,HOYA - BaF (Barium flint),BAF10,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/BAF10.yml,3,,0,0,0.34,0.7,0.0,inf
1354,1354,glass,GLASS - glasses,Optical glass - HOYA,HOYA-BaF,HOYA - BaF (Barium flint),BAF11,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/BAF11.yml,3,,0,0,0.33,1.55,0.0,inf
1355,1355,glass,GLASS - glasses,Optical glass - HOYA,HOYA-BaF,HOYA - BaF (Barium flint),E-BAF8,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-BAF8.yml,3,,0,0,0.33,1.55,0.0,inf
1356,1356,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FL,HOYA - FL (Light flint),E-FL5,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-FL5.yml,3,,0,0,0.35,1.55,0.0,inf
1357,1357,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FL,HOYA - FL (Light flint),E-FL6,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-FL6.yml,3,,0,0,0.35,1.55,0.0,inf
1358,1358,glass,GLASS - glasses,Optical glass - HOYA,HOYA-F,HOYA - F (Flint),E-F1,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-F1.yml,3,,0,0,0.35,1.55,0.0,inf
1359,1359,glass,GLASS - glasses,Optical glass - HOYA,HOYA-F,HOYA - F (Flint),E-F2,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-F2.yml,3,,0,0,0.35,1.55,0.0,inf
1360,1360,glass,GLASS - glasses,Optical glass - HOYA,HOYA-F,HOYA - F (Flint),E-F3,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-F3.yml,3,,0,0,0.35,1.55,0.0,inf
1361,1361,glass,GLASS - glasses,Optical glass - HOYA,HOYA-F,HOYA - F (Flint),E-F5,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-F5.yml,3,,0,0,0.35,1.55,0.0,inf
1362,1362,glass,GLASS - glasses,Optical glass - HOYA,HOYA-F,HOYA - F (Flint),E-F8,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-F8.yml,3,,0,0,0.35,1.55,0.0,inf
1363,1363,glass,GLASS - glasses,Optical glass - HOYA,HOYA-BaFD,HOYA - BaFD (Dense barium flint),BAFD7,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/BAFD7.yml,3,,0,0,0.34,1.55,0.0,inf
1364,1364,glass,GLASS - glasses,Optical glass - HOYA,HOYA-BaFD,HOYA - BaFD (Dense barium flint),BAFD8,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/BAFD8.yml,3,,0,0,0.36,1.55,0.0,inf
1365,1365,glass,GLASS - glasses,Optical glass - HOYA,HOYA-BaFD,HOYA - BaFD (Dense barium flint),BAFD15,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/BAFD15.yml,3,,0,0,0.34,1.55,0.0,inf
1366,1366,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FD,HOYA - FD (Dense flint),FD60,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/FD60.yml,3,,0,0,0.37,1.55,0.0,inf
1367,1367,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FD,HOYA - FD (Dense flint),FD110,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/FD110.yml,3,,0,0,0.36,1.55,0.0,inf
1368,1368,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FD,HOYA - FD (Dense flint),FD140,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/FD140.yml,3,,0,0,0.37,1.55,0.0,inf
1369,1369,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FD,HOYA - FD (Dense flint),E-FD1,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-FD1.yml,3,,0,0,0.36,1.55,0.0,inf
1370,1370,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FD,HOYA - FD (Dense flint),E-FD2,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-FD2.yml,3,,0,0,0.35,1.55,0.0,inf
1371,1371,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FD,HOYA - FD (Dense flint),E-FD4,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-FD4.yml,3,,0,0,0.36,1.55,0.0,inf
1372,1372,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FD,HOYA - FD (Dense flint),E-FD5,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-FD5.yml,3,,0,0,0.35,1.55,0.0,inf
1373,1373,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FD,HOYA - FD (Dense flint),E-FD7,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-FD7.yml,3,,0,0,0.35,1.55,0.0,inf
1374,1374,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FD,HOYA - FD (Dense flint),E-FD8,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-FD8.yml,3,,0,0,0.35,1.55,0.0,inf
1375,1375,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FD,HOYA - FD (Dense flint),E-FD10,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-FD10.yml,3,,0,0,0.36,1.55,0.0,inf
1376,1376,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FD,HOYA - FD (Dense flint),E-FD13,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-FD13.yml,3,,0,0,0.36,1.55,0.0,inf
1377,1377,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FD,HOYA - FD (Dense flint),E-FD15,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-FD15.yml,3,,0,0,0.36,1.55,0.0,inf
1378,1378,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FD,HOYA - FD (Dense flint),M-FD60,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/M-FD60.yml,3,,0,0,0.38,1.55,0.0,inf
1379,1379,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FD,HOYA - FD (Dense flint),M-FD80,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/M-FD80.yml,3,,0,0,0.37,1.55,0.0,inf
1380,1380,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FDS,HOYA - FDS (Special dense flint),FDS18,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/FDS18.yml,3,,0,0,0.4,1.55,0.0,inf
1381,1381,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FDS,HOYA - FDS (Special dense flint),FDS30,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/FDS30.yml,3,,0,0,0.36,1.55,0.0,inf
1382,1382,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FDS,HOYA - FDS (Special dense flint),FDS90,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/FDS90.yml,3,,0,0,0.37,1.55,0.0,inf
1383,1383,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FDS,HOYA - FDS (Special dense flint),E-FDS1,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-FDS1.yml,3,,0,0,0.39,1.55,0.0,inf
1384,1384,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FDS,HOYA - FDS (Special dense flint),M-FDS910,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/M-FDS910.yml,3,,0,0,0.38,1.55,0.0,inf
1385,1385,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FF,HOYA - FF (Fluor flint),FF5,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/FF5.yml,3,,0,0,0.35,0.7,0.0,inf
1386,1386,glass,GLASS - glasses,Optical glass - HOYA,HOYA-FF,HOYA - FF (Fluor flint),FF8,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/FF8.yml,3,,0,0,0.36,1.55,0.0,inf
1387,1387,glass,GLASS - glasses,Optical glass - HOYA,HOYA-LaFL,HOYA - LaFL (Light lanthanum flint),LAFL2,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/LAFL2.yml,3,,0,0,0.33,1.55,0.0,inf
1388,1388,glass,GLASS - glasses,Optical glass - HOYA,HOYA-LaF,HOYA - LaF (Lanthanum flint),LAF2,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/LAF2.yml,3,,0,0,0.31,1.55,0.0,inf
1389,1389,glass,GLASS - glasses,Optical glass - HOYA,HOYA-LaF,HOYA - LaF (Lanthanum flint),LAF3,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/LAF3.yml,3,,0,0,0.32,1.55,0.0,inf
1390,1390,glass,GLASS - glasses,Optical glass - HOYA,HOYA-LaF,HOYA - LaF (Lanthanum flint),E-LAF7,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/E-LAF7.yml,3,,0,0,0.35,1.55,0.0,inf
1391,1391,glass,GLASS - glasses,Optical glass - HOYA,HOYA-LaF,HOYA - LaF (Lanthanum flint),M-LAF81,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/M-LAF81.yml,3,,0,0,0.33,0.7,0.0,inf
1392,1392,glass,GLASS - glasses,Optical glass - HOYA,HOYA-NbF,HOYA - NbF (Niobium flint),NBF1,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/NBF1.yml,3,,0,0,0.29,1.55,0.0,inf
1393,1393,glass,GLASS - glasses,Optical glass - HOYA,HOYA-NbF,HOYA - NbF (Niobium flint),NBF2,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/NBF2.yml,3,,0,0,0.3,1.55,0.0,inf
1394,1394,glass,GLASS - glasses,Optical glass - HOYA,HOYA-NbF,HOYA - NbF (Niobium flint),M-NBF1,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/M-NBF1.yml,3,,0,0,0.28,0.7,0.0,inf
1395,1395,glass,GLASS - glasses,Optical glass - HOYA,HOYA-TaF,HOYA - TaF (Tantalum flint),TAF1,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/TAF1.yml,3,,0,0,0.29,1.55,0.0,inf
1396,1396,glass,GLASS - glasses,Optical glass - HOYA,HOYA-TaF,HOYA - TaF (Tantalum flint),TAF2,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/TAF2.yml,3,,0,0,0.31,1.55,0.0,inf
1397,1397,glass,GLASS - glasses,Optical glass - HOYA,HOYA-TaF,HOYA - TaF (Tantalum flint),TAF3,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/TAF3.yml,3,,0,0,0.3,1.55,0.0,inf
1398,1398,glass,GLASS - glasses,Optical glass - HOYA,HOYA-TaF,HOYA - TaF (Tantalum flint),TAF4,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/TAF4.yml,3,,0,0,0.31,1.55,0.0,inf
1399,1399,glass,GLASS - glasses,Optical glass - HOYA,HOYA-TaF,HOYA - TaF (Tantalum flint),TAF5,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/TAF5.yml,3,,0,0,0.3,0.7,0.0,inf
1400,1400,glass,GLASS - glasses,Optical glass - HOYA,HOYA-TaF,HOYA - TaF (Tantalum flint),M-TAF31,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/M-TAF31.yml,3,,0,0,0.32,1.55,0.0,inf
1401,1401,glass,GLASS - glasses,Optical glass - HOYA,HOYA-TaF,HOYA - TaF (Tantalum flint),M-TAF101,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/M-TAF101.yml,3,,0,0,0.32,1.55,0.0,inf
1402,1402,glass,GLASS - glasses,Optical glass - HOYA,HOYA-TaF,HOYA - TaF (Tantalum flint),M-TAF401,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/M-TAF401.yml,3,,0,0,0.32,1.55,0.0,inf
1403,1403,glass,GLASS - glasses,Optical glass - HOYA,HOYA-NbFD,HOYA - NbFD (Dense niobium flint),NBFD3,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/NBFD3.yml,3,,0,0,0.35,1.55,0.0,inf
1404,1404,glass,GLASS - glasses,Optical glass - HOYA,HOYA-NbFD,HOYA - NbFD (Dense niobium flint),NBFD10,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/NBFD10.yml,3,,0,0,0.34,1.55,0.0,inf
1405,1405,glass,GLASS - glasses,Optical glass - HOYA,HOYA-NbFD,HOYA - NbFD (Dense niobium flint),NBFD11,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/NBFD11.yml,3,,0,0,0.31,1.55,0.0,inf
1406,1406,glass,GLASS - glasses,Optical glass - HOYA,HOYA-NbFD,HOYA - NbFD (Dense niobium flint),NBFD12,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/NBFD12.yml,3,,0,0,0.32,1.55,0.0,inf
1407,1407,glass,GLASS - glasses,Optical glass - HOYA,HOYA-NbFD,HOYA - NbFD (Dense niobium flint),NBFD13,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/NBFD13.yml,3,,0,0,0.34,1.55,0.0,inf
1408,1408,glass,GLASS - glasses,Optical glass - HOYA,HOYA-NbFD,HOYA - NbFD (Dense niobium flint),NBFD15,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/NBFD15.yml,3,,0,0,0.34,1.55,0.0,inf
1409,1409,glass,GLASS - glasses,Optical glass - HOYA,HOYA-NbFD,HOYA - NbFD (Dense niobium flint),M-NBFD10,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/M-NBFD10.yml,3,,0,0,0.35,1.55,0.0,inf
1410,1410,glass,GLASS - glasses,Optical glass - HOYA,HOYA-NbFD,HOYA - NbFD (Dense niobium flint),M-NBFD82,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/M-NBFD82.yml,3,,0,0,0.35,0.7,0.0,inf
1411,1411,glass,GLASS - glasses,Optical glass - HOYA,HOYA-NbFD,HOYA - NbFD (Dense niobium flint),M-NBFD130,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/M-NBFD130.yml,3,,0,0,0.33,1.55,0.0,inf
1412,1412,glass,GLASS - glasses,Optical glass - HOYA,HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),TAFD5F,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/TAFD5F.yml,3,,0,0,0.33,1.55,0.0,inf
1413,1413,glass,GLASS - glasses,Optical glass - HOYA,HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),TAFD25,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/TAFD25.yml,3,,0,0,0.36,1.55,0.0,inf
1414,1414,glass,GLASS - glasses,Optical glass - HOYA,HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),TAFD30,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/TAFD30.yml,3,,0,0,0.3,1.55,0.0,inf
1415,1415,glass,GLASS - glasses,Optical glass - HOYA,HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),TAFD40,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/TAFD40.yml,3,,0,0,0.37,1.55,0.0,inf
1416,1416,glass,GLASS - glasses,Optical glass - HOYA,HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),M-TAFD51,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/M-TAFD51.yml,3,,0,0,0.35,1.55,0.0,inf
1417,1417,glass,GLASS - glasses,Optical glass - HOYA,HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),M-TAFD301,/home/mnishida/usr/lib/site-packages/RII_Pandas/data/refractiveindex.info-database/database/glass/hoya/M-TAFD301.yml,3,,0,0,0.35,1.55,0.0,inf
