id,shelf,shelf_name,division,book,book_name,section,page,path,formula,tabulated,num_n,num_k,wl_n_min,wl_n_max,wl_k_min,wl_k_max,wl_min,wl_max
987,organic,ORGANIC - organic materials,Diols,ethylene_glycol,C<sub>2</sub>H<sub>4</sub>(OH)<sub>2</sub> (Ethylene glycol),,Sani,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C2H6O2 - ethylene glycol/Sani.yml,0,nk,993,993,0.1852,55.0,0.1852,55.0,0.1852,55.0
988,organic,ORGANIC - organic materials,Diols,ethylene_glycol,C<sub>2</sub>H<sub>4</sub>(OH)<sub>2</sub> (Ethylene glycol),,Sani-formula,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C2H6O2 - ethylene glycol/Sani-formula.yml,2,k,0,617,0.185,2.8,0.185,2.8,0.185,2.8
989,organic,ORGANIC - organic materials,Diols,ethylene_glycol,C<sub>2</sub>H<sub>4</sub>(OH)<sub>2</sub> (Ethylene glycol),,Kozma,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C2H6O2 - ethylene glycol/Kozma.yml,5,f,0,0,0.23,0.6407,0.23,0.6407,0.23,0.6407
990,organic,ORGANIC - organic materials,Diols,ethylene_glycol,C<sub>2</sub>H<sub>4</sub>(OH)<sub>2</sub> (Ethylene glycol),,El-Kashef,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C2H6O2 - ethylene glycol/El-Kashef.yml,5,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
991,organic,ORGANIC - organic materials,Diols,propylene_glycol,C<sub>3</sub>H<sub>6</sub>(OH)<sub>2</sub> (Propylene glycol),,Otanicar,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C3H8O2 - propylene glycol/Otanicar.yml,0,nk,4,66,0.434,0.656,0.2,1.5,0.434,0.656
992,organic,ORGANIC - organic materials,Triols,glycerol,C<sub>3</sub>H<sub>5</sub>(OH)<sub>3</sub> (Glycerol),,Rheims,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C3H8O3 - glycerol/Rheims.yml,5,f,0,0,0.5893,1.05,0.5893,1.05,0.5893,1.05
993,organic,ORGANIC - organic materials,Triols,glycerol,C<sub>3</sub>H<sub>5</sub>(OH)<sub>3</sub> (Glycerol),,Nyakuchena,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C3H8O3 - glycerol/Nyakuchena.yml,5,f,0,0,1.1,1.65,1.1,1.65,1.1,1.65
994,organic,ORGANIC - organic materials,Triols,glycerol,C<sub>3</sub>H<sub>5</sub>(OH)<sub>3</sub> (Glycerol),,Gupta,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C3H8O3 - glycerol/Gupta.yml,5,f,0,0,0.4,0.71,0.4,0.71,0.4,0.71
995,organic,ORGANIC - organic materials,Triols,glycerol,C<sub>3</sub>H<sub>5</sub>(OH)<sub>3</sub> (Glycerol),,Wang,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C3H8O3 - glycerol/Wang.yml,0,k,0,351,0.0,inf,1.2,1.9,1.2,1.9
996,organic,ORGANIC - organic materials,Triols,glycerol,C<sub>3</sub>H<sub>5</sub>(OH)<sub>3</sub> (Glycerol),,Birkhoff,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C3H8O3 - glycerol/Birkhoff.yml,0,nk,24,24,0.05123,0.61992,0.05123,0.61992,0.05123,0.61992
997,organic,ORGANIC - organic materials,Esters,ethyl_acetate,"C<sub>4</sub>H<sub>8</sub>O<sub>2</sub> (Ethyl acetate, EtOAc, EA)",,Kozma,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C4H8O2 - ethyl acetate/Kozma.yml,5,f,0,0,0.2484,0.6407,0.2484,0.6407,0.2484,0.6407
998,organic,ORGANIC - organic materials,Esters,methyl_salicylate,C<sub>8</sub>H<sub>8</sub>O<sub>3</sub> (Methyl salicylate),,Rheims,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C8H8O3 - methyl salicylate/Rheims.yml,5,f,0,0,0.5893,1.05,0.5893,1.05,0.5893,1.05
999,organic,ORGANIC - organic materials,Esters,ethyl_salicylate,C<sub>9</sub>H<sub>10</sub>O<sub>3</sub> (Ethyl salicylate),,Rheims,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C9H10O3 - ethyl salicylate/Rheims.yml,5,f,0,0,0.5893,1.05,0.5893,1.05,0.5893,1.05
1000,organic,ORGANIC - organic materials,Esters,ethyl_cinnamate,C<sub>11</sub>H<sub>12</sub>O<sub>2</sub> (Ethyl cinnamate),,Krauter,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C11H12O2 - ethyl cinnamate/Krauter.yml,5,f,0,0,0.45,0.7,0.45,0.7,0.45,0.7
1001,organic,ORGANIC - organic materials,Esters,diethyl_phthalate,"C<sub>12</sub>H<sub>14</sub>O<sub>4</sub> (Diethyl phthalate, DEP)",,Querry-NIR,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C12H14O4 - diethyl phthalate/Querry-NIR.yml,0,nk,170,170,0.8095,2.4995,0.8095,2.4995,0.8095,2.4995
1002,organic,ORGANIC - organic materials,Esters,diethyl_phthalate,"C<sub>12</sub>H<sub>14</sub>O<sub>4</sub> (Diethyl phthalate, DEP)",,Querry-IR,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C12H14O4 - diethyl phthalate/Querry-IR.yml,0,nk,381,381,2.5,55.5556,2.5,55.5556,2.5,55.5556
1003,organic,ORGANIC - organic materials,Cycloalkanes,cyclohexane,C<sub>6</sub>H<sub>12</sub> (Cyclohexane),,Rheims,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C6H12 - cyclohexane/Rheims.yml,5,f,0,0,0.4765,0.83,0.4765,0.83,0.4765,0.83
1004,organic,ORGANIC - organic materials,Cycloalkanes,cyclohexane,C<sub>6</sub>H<sub>12</sub> (Cyclohexane),,Kozma,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C6H12 - cyclohexane/Kozma.yml,2,f,0,0,0.23,0.6407,0.23,0.6407,0.23,0.6407
1005,organic,ORGANIC - organic materials,Cycloalkanes,cyclohexane,C<sub>6</sub>H<sub>12</sub> (Cyclohexane),,Kerl-293K,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C6H12 - cyclohexane/Kerl-293K.yml,5,f,0,0,0.326,0.644,0.326,0.644,0.326,0.644
1006,organic,ORGANIC - organic materials,Cycloalkanes,cyclohexane,C<sub>6</sub>H<sub>12</sub> (Cyclohexane),,Kerl-313K,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C6H12 - cyclohexane/Kerl-313K.yml,5,f,0,0,0.326,0.644,0.326,0.644,0.326,0.644
1007,organic,ORGANIC - organic materials,Cycloalkanes,cyclohexane,C<sub>6</sub>H<sub>12</sub> (Cyclohexane),,Kerl-333K,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C6H12 - cyclohexane/Kerl-333K.yml,5,f,0,0,0.326,0.644,0.326,0.644,0.326,0.644
1008,organic,ORGANIC - organic materials,Benzene and its derivatives,benzene,C<sub>6</sub>H<sub>6</sub> (Benzene),,Moutzouris,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C6H6 - benzene/Moutzouris.yml,3,f,0,0,0.45,1.551,0.45,1.551,0.45,1.551
1009,organic,ORGANIC - organic materials,Benzene and its derivatives,benzene,C<sub>6</sub>H<sub>6</sub> (Benzene),,Myers,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C6H6 - benzene/Myers.yml,0,nk,15345,15345,1.28246,25.0194,1.28246,25.0194,1.28246,25.0194
1010,organic,ORGANIC - organic materials,Benzene and its derivatives,styrene,C<sub>8</sub>H<sub>8</sub> (Styrene),,Sultanova,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C8H8 - styrene/Sultanova.yml,2,f,0,0,0.4368,1.052,0.4368,1.052,0.4368,1.052
1011,organic,ORGANIC - organic materials,Benzene and its derivatives,styrene,C<sub>8</sub>H<sub>8</sub> (Styrene),,Myers,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C8H8 - styrene/Myers.yml,0,nk,15345,15345,1.28244,25.0203,1.28244,25.0203,1.28244,25.0203
1012,organic,ORGANIC - organic materials,Benzene and its derivatives,toluene,C<sub>7</sub>H<sub>8</sub> (Toluene),,Kedenburg,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C7H8 - toluene/Kedenburg.yml,2,k,0,1193,0.5,1.6,0.5,1.6,0.5,1.6
1013,organic,ORGANIC - organic materials,Benzene and its derivatives,toluene,C<sub>7</sub>H<sub>8</sub> (Toluene),,Myers,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C7H8 - toluene/Myers.yml,0,nk,15345,15345,1.28246,25.0194,1.28246,25.0194,1.28246,25.0194
1014,organic,ORGANIC - organic materials,Benzene and its derivatives,toluene,C<sub>7</sub>H<sub>8</sub> (Toluene),,Moutzouris,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C7H8 - toluene/Moutzouris.yml,3,f,0,0,0.45,1.551,0.45,1.551,0.45,1.551
1015,organic,ORGANIC - organic materials,Benzene and its derivatives,toluene,C<sub>7</sub>H<sub>8</sub> (Toluene),,Kozma,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C7H8 - toluene/Kozma.yml,5,f,0,0,0.3001,0.6407,0.3001,0.6407,0.3001,0.6407
1016,organic,ORGANIC - organic materials,Benzene and its derivatives,trichlorobenzene,"C<sub>6</sub>H<sub>3</sub>Cl<sub>3</sub> (Trichlorobenzene, TCB)",,Myers,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C6H3Cl3 - trichlorobenzene/Myers.yml,0,nk,15345,15345,1.28244,25.0203,1.28244,25.0203,1.28244,25.0203
1017,organic,ORGANIC - organic materials,Benzene and its derivatives,nitrobenzene,C<sub>6</sub>H<sub>5</sub>NO<sub>2</sub> (Nitrobenzene),,Kedenburg,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C6H5NO2 - nitrobenzene/Kedenburg.yml,2,f,0,0,0.5,1.6,0.5,1.6,0.5,1.6
1018,organic,ORGANIC - organic materials,Benzene and its derivatives,nitrobenzene,C<sub>6</sub>H<sub>5</sub>NO<sub>2</sub> (Nitrobenzene),,Myers,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C6H5NO2 - nitrobenzene/Myers.yml,0,nk,15345,15345,1.28244,25.0203,1.28244,25.0203,1.28244,25.0203
1019,organic,ORGANIC - organic materials,Heterocyclic compounds,dioxane,C<sub>4</sub>H<sub>8</sub>O<sub>2</sub> (Dioxane),,Moutzouris,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C4H8O2 - dioxane/Moutzouris.yml,3,f,0,0,0.45,1.551,0.45,1.551,0.45,1.551
1020,organic,ORGANIC - organic materials,Heterocyclic compounds,oxathiane,C<sub>4</sub>H<sub>8</sub>OS (Oxathiane),,Myers,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C4H8OS - oxathiane/Myers.yml,0,nk,15345,15345,1.28246,25.0194,1.28246,25.0194,1.28246,25.0194
1021,organic,ORGANIC - organic materials,Carboxylic acids,acetic_acid,C<sub>2</sub>H<sub>4</sub>O<sub>2</sub> (Acetic acid),,El-Kashef,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C2H4O2 - acetic acid/El-Kashef.yml,5,f,0,0,0.4,0.8,0.4,0.8,0.4,0.8
1022,organic,ORGANIC - organic materials,Diols,pentanediol,C<sub>5</sub>H<sub>12</sub>O<sub>2</sub> (Pentanediol),,Moutzouris,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C5H12O2 - pentanediol/Moutzouris.yml,3,f,0,0,0.45,1.551,0.45,1.551,0.45,1.551
1023,organic,ORGANIC - organic materials,Ketones,acetone,C<sub>3</sub>H<sub>6</sub>O (Acetone),,Rheims,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C3H6O - acetone/Rheims.yml,5,f,0,0,0.4765,0.83,0.4765,0.83,0.4765,0.83
1024,organic,ORGANIC - organic materials,Haloalkanes,bromoform,CHBr<sub>3</sub> (Bromoform),,Ghosal,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/CHBr3 - bromoform/Ghosal.yml,0,n,136,0,1.0,13.0,1.0,13.0,1.0,13.0
1025,organic,ORGANIC - organic materials,Haloalkanes,dichloromethane,CH<sub>2</sub>Cl<sub>2</sub> (Dichloromethane),,Bertie,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/CH2Cl2 - dichloromethane/Bertie.yml,0,nk,1305,1305,1.5385,12.5253,1.5385,12.5253,1.5385,12.5253
1026,organic,ORGANIC - organic materials,Haloalkanes,chloroform,CHCl<sub>3</sub> (Chloroform),,Kedenburg,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/CHCl3 - chloroform/Kedenburg.yml,2,k,0,1176,0.5,1.6,0.5,1.6,0.5,1.6
1027,organic,ORGANIC - organic materials,Haloalkanes,carbon_tetrachloride,CCl<sub>4</sub> (Carbon tetrachloride),,Kedenburg,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/CCl4 - carbon tetrachloride/Kedenburg.yml,2,k,0,1002,0.5,1.6,0.5,1.6,0.5,1.6
1028,organic,ORGANIC - organic materials,Haloalkanes,carbon_tetrachloride,CCl<sub>4</sub> (Carbon tetrachloride),,Moutzouris,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/CCl4 - carbon tetrachloride/Moutzouris.yml,3,f,0,0,0.45,1.551,0.45,1.551,0.45,1.551
1029,organic,ORGANIC - organic materials,Haloalkanes,carbon_tetrachloride,CCl<sub>4</sub> (Carbon tetrachloride),,Ghosal,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/CCl4 - carbon tetrachloride/Ghosal.yml,0,n,78,0,1.0,9.0,1.0,9.0,1.0,9.0
1030,organic,ORGANIC - organic materials,Nitriles,acetonitrile,C<sub>2</sub>H<sub>3</sub>N (Acetonitrile),,Kozma,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C2H3N - acetonitrile/Kozma.yml,5,f,0,0,0.23,0.6407,0.23,0.6407,0.23,0.6407
1031,organic,ORGANIC - organic materials,Nitriles,acetonitrile,C<sub>2</sub>H<sub>3</sub>N (Acetonitrile),,Myers,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C2H3N - acetonitrile/Myers.yml,0,nk,15345,15345,1.28246,25.0194,1.28246,25.0194,1.28246,25.0194
1032,organic,ORGANIC - organic materials,Nitriles,acetonitrile,C<sub>2</sub>H<sub>3</sub>N (Acetonitrile),,Moutzouris,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C2H3N - acetonitrile/Moutzouris.yml,3,f,0,0,0.45,1.551,0.45,1.551,0.45,1.551
1033,organic,ORGANIC - organic materials,Amines,diisopropylaminoethanol,"C<sub>8</sub>H<sub>19</sub>NO (Diisopropylaminoethanol, DIPA)",,Myers,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C8H19NO - diisopropylaminoethanol/Myers.yml,0,nk,15345,15345,1.28244,25.0203,1.28244,25.0203,1.28244,25.0203
1034,organic,ORGANIC - organic materials,Amino acids,tyrosine,C<sub>9</sub>H<sub>11</sub>NO<sub>3</sub> (Tyrosine),,Leite,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C9H11NO3 - tyrosine/Leite.yml,0,nk,111,111,0.21,0.32,0.21,0.32,0.21,0.32
1035,organic,ORGANIC - organic materials,Other non-polymer compounds,urea,CH<sub>4</sub>N<sub>2</sub>O (Urea),,Rosker-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/CH4N2O - urea/Rosker-o.yml,4,f,0,0,0.3,1.06,0.3,1.06,0.3,1.06
1036,organic,ORGANIC - organic materials,Other non-polymer compounds,urea,CH<sub>4</sub>N<sub>2</sub>O (Urea),,Rosker-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/CH4N2O - urea/Rosker-e.yml,9,f,0,0,0.3,1.06,0.3,1.06,0.3,1.06
1037,organic,ORGANIC - organic materials,Other non-polymer compounds,dimethyl_sulfoxide,"C<sub>2</sub>H<sub>6</sub>OS (Dimethyl sulfoxide, DMSO)",,Kozma,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C2H6OS - dimethyl sulfoxide/Kozma.yml,2,f,0,0,0.23687,0.6407,0.23687,0.6407,0.23687,0.6407
1038,organic,ORGANIC - organic materials,Other non-polymer compounds,dimethyl_methylphosphonate,"C<sub>3</sub>H<sub>9</sub>O<sub>3</sub>P (Dimethyl methylphosphonate, DMMP)",,Querry-NIR,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C3H9O3P - dimethyl methylphosphonate/Querry-NIR.yml,0,nk,167,167,0.8045,2.4995,0.8045,2.4995,0.8045,2.4995
1039,organic,ORGANIC - organic materials,Other non-polymer compounds,dimethyl_methylphosphonate,"C<sub>3</sub>H<sub>9</sub>O<sub>3</sub>P (Dimethyl methylphosphonate, DMMP)",,Querry-IR,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C3H9O3P - dimethyl methylphosphonate/Querry-IR.yml,0,nk,383,383,2.5,55.5556,2.5,55.5556,2.5,55.5556
1040,organic,ORGANIC - organic materials,Other non-polymer compounds,dimethyl_methylphosphonate,"C<sub>3</sub>H<sub>9</sub>O<sub>3</sub>P (Dimethyl methylphosphonate, DMMP)",,Myers,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C3H9O3P - dimethyl methylphosphonate/Myers.yml,0,nk,15347,15347,1.28221,25.0224,1.28221,25.0224,1.28221,25.0224
1041,organic,ORGANIC - organic materials,Other non-polymer compounds,diethyl_sulfite,"C<sub>4</sub>H<sub>10</sub>O<sub>3</sub>S (Diethyl sulfite, DES)",,Querry,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C4H10O3S - diethyl sulfite/Querry.yml,0,nk,567,567,0.3,19.6078,0.3,19.6078,0.3,19.6078
1042,organic,ORGANIC - organic materials,Other non-polymer compounds,diisopropyl_methylphosphonate,"C<sub>7</sub>H<sub>17</sub>O3P (Diisopropyl methylphosphonate, DIMP)",,Querry-NIR,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C7H17O3P - diisopropyl methylphosphonate/Querry-NIR.yml,0,nk,85,85,0.814,2.499,0.814,2.499,0.814,2.499
1043,organic,ORGANIC - organic materials,Other non-polymer compounds,diisopropyl_methylphosphonate,"C<sub>7</sub>H<sub>17</sub>O3P (Diisopropyl methylphosphonate, DIMP)",,Querry-IR,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C7H17O3P - diisopropyl methylphosphonate/Querry-IR.yml,0,nk,383,383,2.5,55.5556,2.5,55.5556,2.5,55.5556
1044,organic,ORGANIC - organic materials,Other non-polymer compounds,potassium_hydrogen_phthalate,"C<sub>8</sub>H<sub>5</sub>KO<sub>4</sub> (Potassium hydrogen phthalate, KHP)",,Moutzouris-α,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C8H5KO4 - potassium hydrogen phthalate/Moutzouris-alpha.yml,4,f,0,0,0.45,1.551,0.45,1.551,0.45,1.551
1045,organic,ORGANIC - organic materials,Other non-polymer compounds,potassium_hydrogen_phthalate,"C<sub>8</sub>H<sub>5</sub>KO<sub>4</sub> (Potassium hydrogen phthalate, KHP)",,Moutzouris-β,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C8H5KO4 - potassium hydrogen phthalate/Moutzouris-beta.yml,4,f,0,0,0.45,1.551,0.45,1.551,0.45,1.551
1046,organic,ORGANIC - organic materials,Other non-polymer compounds,potassium_hydrogen_phthalate,"C<sub>8</sub>H<sub>5</sub>KO<sub>4</sub> (Potassium hydrogen phthalate, KHP)",,Moutzouris-γ,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C8H5KO4 - potassium hydrogen phthalate/Moutzouris-gamma.yml,4,f,0,0,0.45,1.551,0.45,1.551,0.45,1.551
1047,organic,ORGANIC - organic materials,Other non-polymer compounds,cinnamaldehyde,C<sub>9</sub>H<sub>8</sub>O (Cinnamaldehyde),,Rheims,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/C9H8O - cinnamaldehyde/Rheims.yml,5,f,0,0,0.5893,1.05,0.5893,1.05,0.5893,1.05
1048,organic,ORGANIC - organic materials,Polymers,polyvinil_chloride,"(C<sub>2</sub>H<sub>3</sub>Cl)<sub>n</sub> (Polyvinyl chloride, PVC)",,Zhang,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/(C2H3Cl)n - polyvinyl chloride/Zhang.yml,0,nk,617,617,0.4,19.942,0.4,19.942,0.4,19.942
1049,organic,ORGANIC - organic materials,Polymers,polyethylene,"(C<sub>2</sub>H<sub>4</sub>)<sub>n</sub> (Polyethylene, PE, HDPE, LDPE)",,Smith,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/(C2H4)n - polyethylene/Smith.yml,0,nk,21,21,40.0,200.0,40.0,200.0,40.0,200.0
1050,organic,ORGANIC - organic materials,Polymers,polyethylene,"(C<sub>2</sub>H<sub>4</sub>)<sub>n</sub> (Polyethylene, PE, HDPE, LDPE)",,David,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/(C2H4)n - polyethylene/David.yml,0,nk,514,514,1.999965,12.25747,1.999965,12.25747,1.999965,12.25747
1051,organic,ORGANIC - organic materials,Polymers,polyvinyl_alcohol,"(C<sub>2</sub>H<sub>4</sub>O)<sub>n</sub> (Polyvinyl alcohol, PVA)",,Schnepf,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/(C2H4O)n - polyvinyl alcohol/Schnepf.yml,5,f,0,0,0.3,1.5,0.3,1.5,0.3,1.5
1052,organic,ORGANIC - organic materials,Polymers,polyvinyl_alcohol,"(C<sub>2</sub>H<sub>4</sub>O)<sub>n</sub> (Polyvinyl alcohol, PVA)",,Bodurov,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/(C2H4O)n - polyvinyl alcohol/Bodurov.yml,1,f,0,0,0.405,0.635,0.405,0.635,0.405,0.635
1053,organic,ORGANIC - organic materials,Polymers,polydimethylsiloxane,"(C<sub>2</sub>H<sub>6</sub>OSi)<sub>n</sub> (Polydimethylsiloxane, PDMS)",,Schneider-RTV615,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/organic/(C2H6OSi)n - polydimethylsiloxane/Schneider-RTV615.yml,2,f,0,0,0.35,0.7,0.35,0.7,0.35,0.7
